payment_log_id,influencer_id,payment_basis,post_id,source,invoice_date,payment_amount
plog_1319,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,72.0
plog_1320,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,304.0
plog_1321,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,304.0
plog_1322,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,96.0
plog_1323,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,120.0
plog_1324,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,72.0
plog_1325,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,304.0
plog_1326,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,72.0
plog_1327,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,120.0
plog_1328,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,304.0
plog_1329,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,304.0
plog_1330,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,96.0
plog_1331,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,120.0
plog_1332,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,120.0
plog_1333,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,72.0
plog_1334,inf_006,Order,006,trk_inf_006_post_022,2025-01-09,72.0
plog_1335,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,72.0
plog_1336,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,96.0
plog_1337,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,72.0
plog_1338,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,96.0
plog_1339,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,72.0
plog_1340,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,120.0
plog_1341,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,72.0
plog_1342,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,120.0
plog_1343,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,72.0
plog_1344,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,72.0
plog_1345,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,72.0
plog_1346,inf_006,Order,006,trk_inf_006_post_022,2025-01-07,96.0
plog_1347,inf_006,Order,006,trk_inf_006_post_022,2025-01-09,96.0
plog_1348,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,96.0
plog_1349,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,72.0
plog_1350,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,304.0
plog_1351,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,72.0
plog_1352,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,304.0
plog_1353,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,120.0
plog_1354,inf_006,Order,006,trk_inf_006_post_022,2025-01-07,304.0
plog_1355,inf_006,Order,006,trk_inf_006_post_022,2025-01-09,304.0
plog_1356,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,304.0
plog_1357,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,120.0
plog_1358,inf_006,Order,006,trk_inf_006_post_022,2025-01-09,96.0
plog_1359,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,96.0
plog_1360,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,304.0
plog_1361,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,96.0
plog_1362,inf_006,Order,006,trk_inf_006_post_022,2025-01-09,96.0
plog_1363,inf_006,Order,006,trk_inf_006_post_022,2025-01-09,96.0
plog_1364,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,304.0
plog_1365,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,120.0
plog_1366,inf_006,Order,006,trk_inf_006_post_022,2025-01-09,96.0
plog_1367,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,304.0
plog_1368,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,96.0
plog_1369,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,72.0
plog_1370,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,304.0
plog_1371,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,304.0
plog_1372,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,72.0
plog_1373,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,120.0
plog_1374,inf_006,Order,006,trk_inf_006_post_022,2025-01-09,96.0
plog_1375,inf_006,Order,006,trk_inf_006_post_022,2025-01-09,72.0
plog_1376,inf_006,Order,006,trk_inf_006_post_022,2025-01-09,120.0
plog_1377,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,304.0
plog_1378,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,304.0
plog_1379,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,72.0
plog_1380,inf_006,Order,006,trk_inf_006_post_022,2025-01-09,72.0
plog_1381,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,96.0
plog_1382,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,72.0
plog_1383,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,96.0
plog_1384,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,120.0
plog_1385,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,304.0
plog_1386,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,96.0
plog_1387,inf_006,Order,006,trk_inf_006_post_022,2025-01-07,304.0
plog_1388,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,120.0
plog_1389,inf_006,Order,006,trk_inf_006_post_022,2025-01-09,120.0
plog_1390,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,120.0
plog_1391,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,304.0
plog_1392,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,72.0
plog_1393,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,72.0
plog_1394,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,72.0
plog_1395,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,304.0
plog_1396,inf_006,Order,006,trk_inf_006_post_022,2025-01-09,304.0
plog_1397,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,72.0
plog_1398,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,304.0
plog_1399,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,120.0
plog_1400,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,304.0
plog_1401,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,72.0
plog_1402,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,96.0
plog_1403,inf_006,Order,006,trk_inf_006_post_022,2025-01-09,72.0
plog_1404,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,120.0
plog_1405,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,304.0
plog_1406,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,120.0
plog_1407,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,304.0
plog_1408,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,96.0
plog_1409,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,120.0
plog_1410,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,304.0
plog_1411,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,72.0
plog_1412,inf_006,Order,006,trk_inf_006_post_022,2025-01-09,96.0
plog_1413,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,304.0
plog_1414,inf_006,Order,006,trk_inf_006_post_022,2025-01-07,120.0
plog_1415,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,96.0
plog_1416,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,120.0
plog_1417,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,72.0
plog_1418,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,304.0
plog_1419,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,72.0
plog_1420,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,72.0
plog_1421,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,304.0
plog_1422,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,96.0
plog_1423,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,96.0
plog_1424,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,120.0
plog_1425,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,120.0
plog_1426,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,72.0
plog_1427,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,120.0
plog_1428,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,120.0
plog_1429,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,304.0
plog_1430,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,304.0
plog_1431,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,120.0
plog_1432,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,72.0
plog_1433,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,304.0
plog_1434,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,96.0
plog_1435,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,304.0
plog_1436,inf_006,Order,006,trk_inf_006_post_022,2025-01-07,72.0
plog_1437,inf_006,Order,006,trk_inf_006_post_022,2025-01-07,120.0
plog_1438,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,120.0
plog_1439,inf_006,Order,006,trk_inf_006_post_022,2025-01-07,96.0
plog_1440,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,120.0
plog_1441,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,304.0
plog_1442,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,96.0
plog_1443,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,96.0
plog_1444,inf_006,Order,006,trk_inf_006_post_022,2025-01-07,120.0
plog_1445,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,304.0
plog_1446,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,304.0
plog_1447,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,304.0
plog_1448,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,304.0
plog_1449,inf_006,Order,006,trk_inf_006_post_022,2025-01-09,96.0
plog_1450,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,304.0
plog_1451,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,96.0
plog_1452,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,96.0
plog_1453,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,304.0
plog_1454,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,72.0
plog_1455,inf_006,Order,006,trk_inf_006_post_022,2025-01-07,120.0
plog_1456,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,120.0
plog_1457,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,96.0
plog_1458,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,72.0
plog_1459,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,96.0
plog_1460,inf_006,Order,006,trk_inf_006_post_022,2025-01-09,304.0
plog_1461,inf_006,Order,006,trk_inf_006_post_022,2025-01-10,96.0
plog_1462,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,304.0
plog_1463,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,304.0
plog_1464,inf_006,Order,006,trk_inf_006_post_022,2025-01-07,120.0
plog_1465,inf_006,Order,006,trk_inf_006_post_022,2025-01-07,304.0
plog_1466,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,96.0
plog_1467,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,96.0
plog_1468,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,304.0
plog_1469,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,96.0
plog_1470,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,96.0
plog_1471,inf_006,Order,006,trk_inf_006_post_022,2025-01-09,120.0
plog_1472,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,96.0
plog_1473,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,120.0
plog_1474,inf_006,Order,006,trk_inf_006_post_022,2025-01-08,304.0
plog_1475,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,72.0
plog_1476,inf_006,Order,006,trk_inf_006_post_022,2025-01-07,304.0
plog_1477,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,96.0
plog_1478,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,72.0
plog_1479,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,120.0
plog_1480,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,96.0
plog_1481,inf_006,Order,006,trk_inf_006_post_022,2025-01-06,304.0
plog_1482,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,96.0
plog_1483,inf_006,Order,006,trk_inf_006_post_022,2025-01-04,120.0
plog_1484,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,72.0
plog_1485,inf_006,Order,006,trk_inf_006_post_022,2025-01-09,72.0
plog_1486,inf_006,Order,006,trk_inf_006_post_022,2025-01-05,120.0
plog_5969,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,120.0
plog_5970,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,72.0
plog_5971,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,304.0
plog_5972,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,120.0
plog_5973,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,96.0
plog_5974,inf_006,Order,006,trk_inf_006_post_102,2025-01-20,96.0
plog_5975,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,304.0
plog_5976,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,120.0
plog_5977,inf_006,Order,006,trk_inf_006_post_102,2025-01-20,72.0
plog_5978,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,72.0
plog_5979,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,96.0
plog_5980,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,120.0
plog_5981,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,120.0
plog_5982,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,120.0
plog_5983,inf_006,Order,006,trk_inf_006_post_102,2025-01-19,72.0
plog_5984,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,72.0
plog_5985,inf_006,Order,006,trk_inf_006_post_102,2025-01-24,96.0
plog_5986,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,120.0
plog_5987,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,120.0
plog_5988,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,120.0
plog_5989,inf_006,Order,006,trk_inf_006_post_102,2025-01-24,72.0
plog_5990,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,120.0
plog_5991,inf_006,Order,006,trk_inf_006_post_102,2025-01-19,304.0
plog_5992,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,120.0
plog_5993,inf_006,Order,006,trk_inf_006_post_102,2025-01-24,120.0
plog_5994,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,304.0
plog_5995,inf_006,Order,006,trk_inf_006_post_102,2025-01-19,96.0
plog_5996,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,96.0
plog_5997,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,304.0
plog_5998,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,72.0
plog_5999,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,304.0
plog_6000,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,120.0
plog_6001,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,304.0
plog_6002,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,96.0
plog_6003,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,72.0
plog_6004,inf_006,Order,006,trk_inf_006_post_102,2025-01-19,96.0
plog_6005,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,72.0
plog_6006,inf_006,Order,006,trk_inf_006_post_102,2025-01-19,304.0
plog_6007,inf_006,Order,006,trk_inf_006_post_102,2025-01-19,304.0
plog_6008,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,120.0
plog_6009,inf_006,Order,006,trk_inf_006_post_102,2025-01-19,96.0
plog_6010,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,304.0
plog_6011,inf_006,Order,006,trk_inf_006_post_102,2025-01-20,120.0
plog_6012,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,120.0
plog_6013,inf_006,Order,006,trk_inf_006_post_102,2025-01-19,96.0
plog_6014,inf_006,Order,006,trk_inf_006_post_102,2025-01-19,304.0
plog_6015,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,120.0
plog_6016,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,96.0
plog_6017,inf_006,Order,006,trk_inf_006_post_102,2025-01-24,304.0
plog_6018,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,304.0
plog_6019,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,120.0
plog_6020,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,120.0
plog_6021,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,72.0
plog_6022,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,120.0
plog_6023,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,72.0
plog_6024,inf_006,Order,006,trk_inf_006_post_102,2025-01-20,96.0
plog_6025,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,304.0
plog_6026,inf_006,Order,006,trk_inf_006_post_102,2025-01-20,96.0
plog_6027,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,304.0
plog_6028,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,304.0
plog_6029,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,72.0
plog_6030,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,72.0
plog_6031,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,304.0
plog_6032,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,96.0
plog_6033,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,72.0
plog_6034,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,304.0
plog_6035,inf_006,Order,006,trk_inf_006_post_102,2025-01-20,72.0
plog_6036,inf_006,Order,006,trk_inf_006_post_102,2025-01-19,96.0
plog_6037,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,304.0
plog_6038,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,96.0
plog_6039,inf_006,Order,006,trk_inf_006_post_102,2025-01-19,96.0
plog_6040,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,72.0
plog_6041,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,304.0
plog_6042,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,120.0
plog_6043,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,304.0
plog_6044,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,72.0
plog_6045,inf_006,Order,006,trk_inf_006_post_102,2025-01-24,96.0
plog_6046,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,72.0
plog_6047,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,96.0
plog_6048,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,120.0
plog_6049,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,72.0
plog_6050,inf_006,Order,006,trk_inf_006_post_102,2025-01-19,304.0
plog_6051,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,96.0
plog_6052,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,96.0
plog_6053,inf_006,Order,006,trk_inf_006_post_102,2025-01-19,120.0
plog_6054,inf_006,Order,006,trk_inf_006_post_102,2025-01-24,96.0
plog_6055,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,96.0
plog_6056,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,96.0
plog_6057,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,304.0
plog_6058,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,304.0
plog_6059,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,72.0
plog_6060,inf_006,Order,006,trk_inf_006_post_102,2025-01-24,96.0
plog_6061,inf_006,Order,006,trk_inf_006_post_102,2025-01-19,96.0
plog_6062,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,120.0
plog_6063,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,72.0
plog_6064,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,304.0
plog_6065,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,96.0
plog_6066,inf_006,Order,006,trk_inf_006_post_102,2025-01-24,304.0
plog_6067,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,120.0
plog_6068,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,72.0
plog_6069,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,96.0
plog_6070,inf_006,Order,006,trk_inf_006_post_102,2025-01-20,120.0
plog_6071,inf_006,Order,006,trk_inf_006_post_102,2025-01-24,120.0
plog_6072,inf_006,Order,006,trk_inf_006_post_102,2025-01-20,72.0
plog_6073,inf_006,Order,006,trk_inf_006_post_102,2025-01-20,120.0
plog_6074,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,120.0
plog_6075,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,72.0
plog_6076,inf_006,Order,006,trk_inf_006_post_102,2025-01-20,96.0
plog_6077,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,304.0
plog_6078,inf_006,Order,006,trk_inf_006_post_102,2025-01-20,72.0
plog_6079,inf_006,Order,006,trk_inf_006_post_102,2025-01-19,120.0
plog_6080,inf_006,Order,006,trk_inf_006_post_102,2025-01-19,120.0
plog_6081,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,72.0
plog_6082,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,72.0
plog_6083,inf_006,Order,006,trk_inf_006_post_102,2025-01-24,96.0
plog_6084,inf_006,Order,006,trk_inf_006_post_102,2025-01-19,304.0
plog_6085,inf_006,Order,006,trk_inf_006_post_102,2025-01-23,72.0
plog_6086,inf_006,Order,006,trk_inf_006_post_102,2025-01-19,304.0
plog_6087,inf_006,Order,006,trk_inf_006_post_102,2025-01-20,72.0
plog_6088,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,72.0
plog_6089,inf_006,Order,006,trk_inf_006_post_102,2025-01-20,96.0
plog_6090,inf_006,Order,006,trk_inf_006_post_102,2025-01-19,96.0
plog_6091,inf_006,Order,006,trk_inf_006_post_102,2025-01-20,304.0
plog_6092,inf_006,Order,006,trk_inf_006_post_102,2025-01-24,304.0
plog_6093,inf_006,Order,006,trk_inf_006_post_102,2025-01-21,304.0
plog_6094,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,120.0
plog_6095,inf_006,Order,006,trk_inf_006_post_102,2025-01-25,304.0
plog_6096,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,96.0
plog_6097,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,96.0
plog_6098,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,72.0
plog_6099,inf_006,Order,006,trk_inf_006_post_102,2025-01-24,96.0
plog_6100,inf_006,Order,006,trk_inf_006_post_102,2025-01-22,96.0
plog_6101,inf_006,Order,006,trk_inf_006_post_102,2025-01-20,72.0
plog_11248,inf_006,Order,006,trk_inf_006_post_159,2025-05-31,36.0
plog_11249,inf_006,Order,006,trk_inf_006_post_159,2025-06-02,72.0
plog_11250,inf_006,Order,006,trk_inf_006_post_159,2025-05-30,28.0
plog_11251,inf_006,Order,006,trk_inf_006_post_159,2025-06-05,36.0
plog_11252,inf_006,Order,006,trk_inf_006_post_159,2025-06-03,36.0
plog_11253,inf_006,Order,006,trk_inf_006_post_159,2025-06-03,72.0
plog_11254,inf_006,Order,006,trk_inf_006_post_159,2025-05-31,28.0
plog_11255,inf_006,Order,006,trk_inf_006_post_159,2025-06-03,36.0
plog_11256,inf_006,Order,006,trk_inf_006_post_159,2025-06-03,28.0
plog_11257,inf_006,Order,006,trk_inf_006_post_159,2025-06-02,28.0
plog_11258,inf_006,Order,006,trk_inf_006_post_159,2025-06-01,72.0
plog_11259,inf_006,Order,006,trk_inf_006_post_159,2025-05-30,36.0
plog_11260,inf_006,Order,006,trk_inf_006_post_159,2025-06-04,72.0
plog_11261,inf_006,Order,006,trk_inf_006_post_159,2025-06-05,72.0
plog_11262,inf_006,Order,006,trk_inf_006_post_159,2025-06-02,36.0
plog_11263,inf_006,Order,006,trk_inf_006_post_159,2025-06-02,28.0
plog_11264,inf_006,Order,006,trk_inf_006_post_159,2025-06-01,72.0
plog_11265,inf_006,Order,006,trk_inf_006_post_159,2025-06-01,28.0
plog_11266,inf_006,Order,006,trk_inf_006_post_159,2025-06-02,72.0
plog_11267,inf_006,Order,006,trk_inf_006_post_159,2025-05-30,36.0
plog_11268,inf_006,Order,006,trk_inf_006_post_159,2025-05-30,36.0
plog_11269,inf_006,Order,006,trk_inf_006_post_159,2025-06-05,72.0
plog_11270,inf_006,Order,006,trk_inf_006_post_159,2025-06-05,72.0
plog_11271,inf_006,Order,006,trk_inf_006_post_159,2025-05-30,36.0
plog_11272,inf_006,Order,006,trk_inf_006_post_159,2025-05-31,72.0
